"ID",Name,Address,Featured image,Bing Maps URL,Latitude,Longitude,Rating,Rating Info,Category,Open Hours,Price,Scraped At,Website,Phone,Social Medias,Facebook,Instagram,Twitter,Emails
ypid:YN8196x10552160728315332040,La Mancha,160 Nguyen Thien Thuat Nha Trang 650000 Khanh Hoa Province,https://www.bing.com/th?id=OLC.K3xwuPFt8IcxNQ480x360&pid=Local,https://www.bing.com/maps?cp=12.229267120361328%7E109.1959228515625&lvl=17.0&q=La%20Mancha%20%2C%20160%20Nguyen%20Thien%20Thuat%20Nha%20Trang%20650000%20Khanh%20Hoa%20Province,12.22926712,109.1959229,,,,,,2025-04-03T03:26:36.504Z,https://www.facebook.com/lamanchavietnam/,093 574 61 90,"{""facebook"":""https://www.facebook.com/lamanchavietnam/posts/grand-opening-of-la-mancha160-nguyen-thien-thuat23042019-600-am/2205014829579940/""}",https://www.facebook.com/lamanchavietnam/posts/grand-opening-of-la-mancha160-nguyen-thien-thuat23042019-600-am/2205014829579940/,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x2586923335976589507,Sushi Mania,"72-74 Tran Phu, Loc Tho Ward, Lộc Thọ Khánh Hòa",https://www.bing.com/th?id=OLC.kvETGGU2DukMaA480x360&pid=Local,https://www.bing.com/maps?cp=12.233917236328125%7E109.1975326538086&lvl=17.0&q=Sushi%20Mania%20%2C%2072-74%20Tran%20Phu%2C%20Loc%20Tho%20Ward%2C%20L%E1%BB%99c%20Th%E1%BB%8D%20Kh%C3%A1nh%20H%C3%B2a,12.23391724,109.1975327,5,Tripadvisor (169) - $$,,Closed · Opens 11 AM,,2025-04-03T03:26:36.504Z,https://www.facebook.com/sushimanialounge/,096 400 68 38,"{""facebook"":""https://www.facebook.com/thanhtam.50705/posts/721435055877014""}",https://www.facebook.com/thanhtam.50705/posts/721435055877014,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x13258445015544982914,Steam n' Spice,26-28 Đường Trần Phú Nha Trang 57129,https://www.bing.com/th?id=OLC.gpGkjjdcGXo6kg480x360&pid=Local,https://www.bing.com/maps?cp=12.218835830688477%7E109.20500946044922&lvl=17.0&q=Steam%20n'%20Spice%20%2C%2026-28%20%C4%90%C6%B0%E1%BB%9Dng%20Tr%E1%BA%A7n%20Ph%C3%BA%20Nha%20Trang%2057129,12.21883583,109.2050095,5,Tripadvisor (646) - $$,,Closed · Opens 11 AM,,2025-04-03T03:26:36.505Z,https://www.marriott.com/hotels/travel/nhasi-sheraton-nha-trang-hotel-and-spa/,091 923 44 33,"{""facebook"":""https://www.facebook.com/steamnspice.nhatrang/""}",https://www.facebook.com/steamnspice.nhatrang/,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x5287594253899741116,Bốn Mùa Park,38 Trần Phú Nha Trang 64000 Vietnam,https://www.bing.com/th?id=OLC.s2E1c3QvyFkYIQ480x360&pid=Local,https://www.bing.com/maps?cp=12.243154525756836%7E109.19671630859375&lvl=17.0&q=B%E1%BB%91n%20M%C3%B9a%20Park%20%2C%2038%20Tr%E1%BA%A7n%20Ph%C3%BA%20Nha%20Trang%2064000%20Vietnam,12.24315453,109.1967163,3,Tripadvisor (222) - $$,,Open · Closes 11 PM,,2025-04-03T03:26:36.505Z,https://bonmuapark.com.vn/,0868 240 888,"{""facebook"":""https://www.facebook.com/bonmuapark/"",""youtube"":""https://www.youtube.com/channel/uc8eq_gl5k02jjhb66bhuycg""}",https://www.facebook.com/bonmuapark/,-- No Data --,-- No Data --,"sales@bonmuapark.com.vn,info@langsenspa.com,sales1@bonmuapark.com.vn,sales2@bonmuapark.com.vn"
ypid:YN8196x5601256894146200186,Tuan’s Vietnamese Cuisine,98 Trần Phú Nha Trang 12131 Khanh Hoa Province,https://www.bing.com/th?id=OLC.C23YT6onoYQTXg480x360&pid=Local,https://www.bing.com/maps?cp=12.227408409118652%7E109.19989013671875&lvl=17.0&q=Tuan%E2%80%99s%20Vietnamese%20Cuisine%20%2C%2098%20Tr%E1%BA%A7n%20Ph%C3%BA%20Nha%20Trang%2012131%20Khanh%20Hoa%20Province,12.22740841,109.1998901,,,,,,2025-04-03T03:26:36.506Z,,093 242 01 38,"{""facebook"":""https://www.facebook.com/100054330709388/""}",https://www.facebook.com/100054330709388/,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x15936300853836588662,Pavilion,"Beachside, Tran Phu Street, Evason Ana Mandara Nha Trang",https://www.bing.com/th?id=OLC.edv9M1o8qL7y9Q480x360&pid=Local,https://www.bing.com/maps?cp=12.226015090942383%7E109.20127868652344&lvl=17.0&q=Pavilion%20%2C%20Beachside%2C%20Tran%20Phu%20Street%2C%20Evason%20Ana%20Mandara%20Nha%20Trang,12.22601509,109.2012787,,,Vietnamese restaurant,Open · Closes 10 PM,,2025-04-03T03:26:36.506Z,http://www.internationalpavilion.com/Vietnam.html,0583 522 222,-- No Data --,-- No Data --,-- No Data --,-- No Data --,"martinriddle@envoi.co.uk,info@staatsolie.com"
ypid:YN8196x6889426371305518161,Nha Trang Seafoods,46 Nguyen Thi Minh Khai St. Nha Trang 650000 Khanh Hoa Province,https://www.bing.com/th?id=OLC.QXw82zhFcQvCig480x360&pid=Local,https://www.bing.com/maps?cp=12.238493919372559%7E109.19369506835938&lvl=17.0&q=Nha%20Trang%20Seafoods%20%2C%2046%20Nguyen%20Thi%20Minh%20Khai%20St.%20Nha%20Trang%20650000%20Khanh%20Hoa%20Province,12.23849392,109.1936951,3,Tripadvisor (113) - $$,,Closed · Opens 11 AM,,2025-04-03T03:26:36.506Z,https://irestaurant.vn/,090 525 46 46,"{""facebook"":""https://www.facebook.com/nhatrangseafood93/"",""instagram"":""https://www.instagram.com/irestaurant.nhatrang/""}",https://www.facebook.com/nhatrangseafood93/,https://www.instagram.com/irestaurant.nhatrang/,-- No Data --,"irestaurant046@gmail.com,info@nhatrangseafood.com.vn"
ypid:YN8196x3067911978595639067,Hokkaido Ramen Restaurant,20 Tran Phu Street Nha Trang 5000 Khanh Hoa Province,https://www.bing.com/th?id=OLC.QzSWpqtecgYCiA480x360&pid=Local,https://www.bing.com/maps?cp=12.21957015991211%7E109.20426940917969&lvl=17.0&q=Hokkaido%20Ramen%20Restaurant%20%2C%2020%20Tran%20Phu%20Street%20Nha%20Trang%205000%20Khanh%20Hoa%20Province,12.21957016,109.2042694,,,,Open · Closes 10 PM,,2025-04-03T03:26:36.507Z,https://www.facebook.com/HokkaidoRamenNhaTrang/,0586 512 987,"{""facebook"":""https://www.facebook.com/hokkaidoramennhatrang/""}",https://www.facebook.com/hokkaidoramennhatrang/,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x11854419482276150754,Costa Robata Nha Trang - Japanese restaurant,32-34 Tran Phu Loc Tho Nha Trang 650000 Khanh Hoa Province,https://www.bing.com/th?id=OLC.e0jy5hK6hfHVNw480x360&pid=Local,https://www.bing.com/maps?cp=12.214912414550781%7E109.20903778076172&lvl=17.0&q=Costa%20Robata%20Nha%20Trang%20-%20Japanese%20restaurant%20%2C%2032-34%20Tran%20Phu%20Loc%20Tho%20Nha%20Trang%20650000%20Khanh%20Hoa%20Province,12.21491241,109.2090378,5,Tripadvisor (64) - $$,,Closed · Opens 11 AM,,2025-04-03T03:26:40.317Z,https://robata.vn/,0258 3737 888,"{""facebook"":""https://www.facebook.com/costarobatanhatrang/?modal=admin_todo_tour"",""instagram"":""https://instagram.com/robatanhatrang?igshid=1icu8e46r8iys""}",https://www.facebook.com/costarobatanhatrang/?modal=admin_todo_tour,https://instagram.com/robatanhatrang?igshid=1icu8e46r8iys,-- No Data --,reservation@robata.vn
ypid:YN8196x18376465632198343362,Mắm Restaurant - Homestyle Vietnamese Flavors,72 Đường Nguyễn Thiện Thuật Nha Trang 57127,https://www.bing.com/th?id=OLC.x7Oj7MEsA2nmFw480x360&pid=Local,https://www.bing.com/maps?cp=12.234132766723633%7E109.19464111328125&lvl=17.0&q=M%E1%BA%AFm%20Restaurant%20-%20Homestyle%20Vietnamese%20Flavors%20%2C%2072%20%C4%90%C6%B0%E1%BB%9Dng%20Nguy%E1%BB%85n%20Thi%E1%BB%87n%20Thu%E1%BA%ADt%20Nha%20Trang%2057127,12.23413277,109.1946411,5,Tripadvisor (197),,Closed · Opens 11 AM,,2025-04-03T03:26:40.317Z,https://mamrestaurant.vn/,093 888 16 18,"{""facebook"":""https://www.facebook.com/mamrestaurant.vn/"",""instagram"":""https://www.instagram.com/mam.nhatrang/"",""tiktok"":""https://www.tiktok.com/@mamrestaurant.nhatrang""}",https://www.facebook.com/mamrestaurant.vn/,https://www.instagram.com/mam.nhatrang/,-- No Data --,-- No Data --
ypid:YN8196x11605272014989216809,Bun Cha Ha Noi,45 Trần Phú Nha Trang 57999 Khánh Hòa,https://www.bing.com/th?id=OLC./WvMTULYOM2Mdg480x360&pid=Local,https://www.bing.com/maps?cp=12.211877822875977%7E109.21263885498047&lvl=17.0&q=Bun%20Cha%20Ha%20Noi%20%2C%2045%20Tr%E1%BA%A7n%20Ph%C3%BA%20Nha%20Trang%2057999%20Kh%C3%A1nh%20H%C3%B2a,12.21187782,109.2126389,1,Tripadvisor (1) - $,,,,2025-04-03T03:26:40.317Z,https://www.facebook.com/bunchacotrang/,0772 465 027,"{""facebook"":""https://www.facebook.com/bunchacotrang/""}",https://www.facebook.com/bunchacotrang/,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x89645715762931889,Skylight Nha Trang,38 Đường Trần Phú Vĩnh Nguyên 57129 Khánh Hòa,https://www.bing.com/th?id=OLC.gk5JAznGLeLWXA480x360&pid=Local,https://www.bing.com/maps?cp=12.213884353637695%7E109.2100830078125&lvl=17.0&q=Skylight%20Nha%20Trang%20%2C%2038%20%C4%90%C6%B0%E1%BB%9Dng%20Tr%E1%BA%A7n%20Ph%C3%BA%20V%C4%A9nh%20Nguy%C3%AAn%2057129%20Kh%C3%A1nh%20H%C3%B2a,12.21388435,109.210083,4.5,Tripadvisor (2822) - $$,,Closed · Opens 5:30 PM,,2025-04-03T03:26:44.140Z,https://skylightnhatrang.com/,0258 3528 988,"{""facebook"":""https://www.facebook.com/skylightnhatrang/"",""instagram"":""https://www.instagram.com/skylightnhatrang/"",""youtube"":""https://www.youtube.com/channel/ucxdcb7sudk6hy3k9scavz5w""}",https://www.facebook.com/skylightnhatrang/,https://www.instagram.com/skylightnhatrang/,-- No Data --,"info@skylightnhatrang.com,rsvp@skylightnhatrang.com"
ypid:YN8196x6239333710803455018,Sailing Club Nha Trang,"72-74 Tran Phu St., Nha Trang City, Nha Trang Khánh Hòa",https://www.bing.com/th?id=OLC.CczTf6BxvFonGw480x360&pid=Local,https://www.bing.com/maps?cp=12.234102249145508%7E109.1980209350586&lvl=17.0&q=Sailing%20Club%20Nha%20Trang%20%2C%2072-74%20Tran%20Phu%20St.%2C%20Nha%20Trang%20City%2C%20Nha%20Trang%20Kh%C3%A1nh%20H%C3%B2a,12.23410225,109.1980209,4,Tripadvisor (4027),,Open · Closes 2:30 AM,,2025-04-03T03:26:44.140Z,https://sailingclubnhatrang.com/,0858 306 679,"{""instagram"":""https://www.instagram.com/sailingclubnhatrang"",""facebook"":""https://www.facebook.com/sailingclubnhatrang/videos/884838522731600/""}",https://www.facebook.com/sailingclubnhatrang/videos/884838522731600/,https://www.instagram.com/sailingclubnhatrang,-- No Data --,"info@sailingclubnhatrang.com,gm@sailingclubnhatrang.com"
ypid:YN8196x8488271247721659852,Wellmart,An Vien Nha Trang,,https://www.bing.com/maps?cp=12.197989463806152%7E109.21054077148438&lvl=17.0&q=Wellmart%20%2C%20An%20Vien%20Nha%20Trang,12.19798946,109.2105408,,,,,,2025-04-03T03:26:44.141Z,,090 439 63 30,"{""facebook"":""https://www.facebook.com/wellmartviet/""}",https://www.facebook.com/wellmartviet/,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x14631882242452351268,Altitude Rooftop Bar,"26-28 Tran Phu Street Level 28, Sheraton Hotel Nha Trang 650000 Khanh Hoa Province",https://www.bing.com/th?id=OLC.LhBu4CUs7PA5oQ480x360&pid=Local,https://www.bing.com/maps?cp=12.218255996704102%7E109.20561218261719&lvl=17.0&q=Altitude%20Rooftop%20Bar%20%2C%2026-28%20Tran%20Phu%20Street%20Level%2028%2C%20Sheraton%20Hotel%20Nha%20Trang%20650000%20Khanh%20Hoa%20Province,12.218256,109.2056122,5,Tripadvisor (982) - $$,,Closed · Opens 3 PM,,2025-04-03T03:26:44.141Z,https://www.facebook.com/altituderooftopbar/,0258 3880 000,"{""facebook"":""https://www.facebook.com/altituderooftopbar/"",""instagram"":""https://www.instagram.com/altituderooftopbar/"",""twitter"":""https://twitter.com/sheraton_nt""}",https://www.facebook.com/altituderooftopbar/,https://www.instagram.com/altituderooftopbar/,https://twitter.com/sheraton_nt,-- No Data --
ypid:YN8196x4703732979026705011,HẢI SẢN HỒNG LONG - Nha Trang,54 Đường Nguyễn Sơn Nha Trang 57132,,https://www.bing.com/maps?cp=12.20238208770752%7E109.19300842285156&lvl=17.0&q=H%E1%BA%A2I%20S%E1%BA%A2N%20H%E1%BB%92NG%20LONG%20-%20Nha%20Trang%20%2C%2054%20%C4%90%C6%B0%E1%BB%9Dng%20Nguy%E1%BB%85n%20S%C6%A1n%20Nha%20Trang%2057132,12.20238209,109.1930084,,,,,,2025-04-03T03:26:44.141Z,,0394 334 133,"{""facebook"":""https://www.facebook.com/reel/260155666742926/""}",https://www.facebook.com/reel/260155666742926/,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x4590195787493334500,Quán Nhoi,"56B,Đường Võ Thị Sáu Nha Trang Khánh Hòa",,https://www.bing.com/maps?cp=12.20272159576416%7E109.20217895507812&lvl=17.0&q=Qu%C3%A1n%20Nhoi%20%2C%2056B%2C%C4%90%C6%B0%E1%BB%9Dng%20V%C3%B5%20Th%E1%BB%8B%20S%C3%A1u%20Nha%20Trang%20Kh%C3%A1nh%20H%C3%B2a,12.2027216,109.202179,,,,,,2025-04-03T03:26:44.142Z,,0258 3880 372,-- No Data --,-- No Data --,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x607813344934946856,Nhà hàng ĐẢM - Hải sản Nha Trang giá rẻ,34 Đại Lộ Nguyễn Tất Thành Nha Trang 57131,https://www.bing.com/th?id=OLC.xEjqRxEhgoXnZw480x360&pid=Local,https://www.bing.com/maps?cp=12.210369110107422%7E109.18799591064453&lvl=17.0&q=Nh%C3%A0%20h%C3%A0ng%20%C4%90%E1%BA%A2M%20-%20H%E1%BA%A3i%20s%E1%BA%A3n%20Nha%20Trang%20gi%C3%A1%20r%E1%BA%BB%20%2C%2034%20%C4%90%E1%BA%A1i%20L%E1%BB%99%20Nguy%E1%BB%85n%20T%E1%BA%A5t%20Th%C3%A0nh%20Nha%20Trang%2057131,12.21036911,109.1879959,,,,,,2025-04-03T03:26:44.142Z,https://www.facebook.com/haisannhatranggiare/,091 346 36 36,"{""facebook"":""https://www.facebook.com/haisannhatranggiare/""}",https://www.facebook.com/haisannhatranggiare/,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x2041862525566302482,Nha Hang Lexi 2,64 Tran Phu Hotel Cluster 64 Tran Phu Nha Trang 650000 Khanh Hoa Province,,https://www.bing.com/maps?cp=12.212128639221191%7E109.2120132446289&lvl=17.0&q=Nha%20Hang%20Lexi%202%20%2C%2064%20Tran%20Phu%20Hotel%20Cluster%2064%20Tran%20Phu%20Nha%20Trang%20650000%20Khanh%20Hoa%20Province,12.21212864,109.2120132,,,,,,2025-04-03T03:26:44.142Z,,093 788 88 59,-- No Data --,-- No Data --,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x8478687125638030773,Nom Nom Nha Trang,"111/24 Hùng Vương, P. Lộc Thọ Nha Trang 650000 Khánh Hòa",https://www.bing.com/th?id=OLC.uuOK4QyZ6K5cag480x360&pid=Local,https://www.bing.com/maps?cp=12.233904838562012%7E109.19596862792969&lvl=17.0&q=Nom%20Nom%20Nha%20Trang%20%2C%20111%2F24%20H%C3%B9ng%20V%C6%B0%C6%A1ng%2C%20P.%20L%E1%BB%99c%20Th%E1%BB%8D%20Nha%20Trang%20650000%20Kh%C3%A1nh%20H%C3%B2a,12.23390484,109.1959686,4.5,Tripadvisor (299) - $$,,Open · Closes 10 PM,,2025-04-03T03:26:46.514Z,https://www.facebook.com/nomnom.bakery.burger/,0702 252 028,"{""facebook"":""https://www.facebook.com/nomnom.bakery.burger/""}",https://www.facebook.com/nomnom.bakery.burger/,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x12933623384589913777,KhanhKat Mockba,22 D Tran Quang Khai Nha Trang 650000 Khanh Hoa Province,https://www.bing.com/th?id=OLC.n5oIo3V3wracWQ480x360&pid=Local,https://www.bing.com/maps?cp=12.233248710632324%7E109.1957778930664&lvl=17.0&q=KhanhKat%20Mockba%20%2C%2022%20D%20Tran%20Quang%20Khai%20Nha%20Trang%20650000%20Khanh%20Hoa%20Province,12.23324871,109.1957779,3.5,Tripadvisor (459) - $$,,Open · Closes 2 AM,,2025-04-03T03:26:46.515Z,,090 568 55 89,-- No Data --,-- No Data --,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x6541673637171206122,Olivia Nha Trang,14 Trần Quang Khải Lộc Thọ 57106 Khánh Hòa,https://www.bing.com/th?id=OLC.kau5rBOckij/3A480x360&pid=Local,https://www.bing.com/maps?cp=12.23339557647705%7E109.19641876220703&lvl=17.0&q=Olivia%20Nha%20Trang%20%2C%2014%20Tr%E1%BA%A7n%20Quang%20Kh%E1%BA%A3i%20L%E1%BB%99c%20Th%E1%BB%8D%2057106%20Kh%C3%A1nh%20H%C3%B2a,12.23339558,109.1964188,,,,Open · Closes 10 PM,,2025-04-03T03:26:46.516Z,https://olivianhatrang.com/,090 557 27 78,"{""facebook"":""https://www.facebook.com/permalink.php?story_fbid=360044296229300&id=100066711986379""}",https://www.facebook.com/permalink.php?story_fbid=360044296229300&id=100066711986379,-- No Data --,-- No Data --,"oliviahotel.nt@gmail.com,olivia.res082006@gmail.com"
ypid:YN8196x6624721549156961547,Wada Sushi & Ramen,09 Thi Sach Near Phuoc Hoa Stadium Nha Trang 650000 Khanh Hoa Province,https://www.bing.com/th?id=OLC.QXQyrKQhMp8FTg480x360&pid=Local,https://www.bing.com/maps?cp=12.240662574768066%7E109.18412780761719&lvl=17.0&q=Wada%20Sushi%20%26%20Ramen%20%2C%2009%20Thi%20Sach%20Near%20Phuoc%20Hoa%20Stadium%20Nha%20Trang%20650000%20Khanh%20Hoa%20Province,12.24066257,109.1841278,4.5,Tripadvisor (37) - $$,,Closed · Opens 11 AM,,2025-04-03T03:26:50.343Z,https://www.facebook.com/wadasushiramen/,091 867 73 30,"{""instagram"":""https://www.instagram.com/wada.sushi/"",""facebook"":""https://facebook.com/386004058120399""}",https://facebook.com/386004058120399,https://www.instagram.com/wada.sushi/,-- No Data --,-- No Data --
ypid:YN8196x8921388415317903657,Bò né Mỹ Cảnh,116-hoàng Văn Thụ Nha Trang Trang Khánh Hòa Province,https://www.bing.com/th?id=OLC.Pi5wXaCo7Pv5nA480x360&pid=Local,https://www.bing.com/maps?cp=12.250409126281738%7E109.18695831298828&lvl=17.0&q=B%C3%B2%20n%C3%A9%20M%E1%BB%B9%20C%E1%BA%A3nh%20%2C%20116-ho%C3%A0ng%20V%C4%83n%20Th%E1%BB%A5%20Nha%20Trang%20Trang%20Kh%C3%A1nh%20H%C3%B2a%20Province,12.25040913,109.1869583,,,,,,2025-04-03T03:26:50.344Z,https://www.facebook.com/Bonemycanh/menu/,0258 3827 164,"{""facebook"":""https://www.facebook.com/bonemycanh/posts/-b%c3%b2-n%c3%a9-m%e1%bb%b9-c%e1%ba%a3nh-%c4%91%c3%a3-ho%e1%ba%a1t-%c4%91%e1%bb%99ng-l%e1%ba%a1i-b%c3%acnh-th%c6%b0%e1%bb%9dng-r%e1%bb%93i-%e1%ba%a1-r%e1%ba%a5t-h%c3%a2n-h%e1%ba%a1nh-%c4%91%c6%b0%e1%bb%a3c-ph%e1%bb%a5c-v%e1%bb%a5-qu%c3%bd-/4807263729322516/""}",https://www.facebook.com/bonemycanh/posts/-b%c3%b2-n%c3%a9-m%e1%bb%b9-c%e1%ba%a3nh-%c4%91%c3%a3-ho%e1%ba%a1t-%c4%91%e1%bb%99ng-l%e1%ba%a1i-b%c3%acnh-th%c6%b0%e1%bb%9dng-r%e1%bb%93i-%e1%ba%a1-r%e1%ba%a5t-h%c3%a2n-h%e1%ba%a1nh-%c4%91%c6%b0%e1%bb%a3c-ph%e1%bb%a5c-v%e1%bb%a5-qu%c3%bd-/4807263729322516/,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x6683901153383957270,La Cala - Gusto Italiano,"172/16a Bach Dang, Tan Lap Nha Trang 650000 Khanh Hoa Province",https://www.bing.com/th?id=OLC.zXAj3hn0gjDWdQ480x360&pid=Local,https://www.bing.com/maps?cp=12.23991584777832%7E109.19306182861328&lvl=17.0&q=La%20Cala%20-%20Gusto%20Italiano%20%2C%20172%2F16a%20Bach%20Dang%2C%20Tan%20Lap%20Nha%20Trang%20650000%20Khanh%20Hoa%20Province,12.23991585,109.1930618,5,Tripadvisor (381) - $$,,Closed · Opens 11 AM,,2025-04-03T03:26:50.344Z,https://la-cala.com/,096 544 64 45,"{""facebook"":""https://www.facebook.com/lacalanhatrang/""}",https://www.facebook.com/lacalanhatrang/,-- No Data --,-- No Data --,lacalanhatrang@gmail.com
ypid:YN8196x14444179487245172123,Tomita Sushi,"116b Bạch Đằng Nha Trang, Khánh Hòa Province, Vietnam 650000 Khánh Hòa Province",https://www.bing.com/th?id=OLC.tPI9H+jYm4SxPA480x360&pid=Local,https://www.bing.com/maps?cp=12.240873336791992%7E109.19094848632812&lvl=17.0&q=Tomita%20Sushi%20%2C%20116b%20B%E1%BA%A1ch%20%C4%90%E1%BA%B1ng%20Nha%20Trang%2C%20Kh%C3%A1nh%20H%C3%B2a%20Province%2C%20Vietnam%20650000%20Kh%C3%A1nh%20H%C3%B2a%20Province,12.24087334,109.1909485,,,,Open · Closes 8 PM,,2025-04-03T03:26:50.344Z,https://www.facebook.com/TOMITAsushiTakeAway/,0326 845 179,"{""facebook"":""https://www.facebook.com/tomitasushitakeaway/menu/""}",https://www.facebook.com/tomitasushitakeaway/menu/,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x18334281357217247592,Ngoc Trai Local Seafood Restaurant,"97 Nguyen Thi Minh Khai, About 3 minutes for driving from the 2/4 Square, 300 meters from Tran Phu Streets Nha Trang 650000",https://www.bing.com/th?id=OLC.E91a1sCy9kiRSg480x360&pid=Local,https://www.bing.com/maps?cp=12.23741340637207%7E109.19012451171875&lvl=17.0&q=Ngoc%20Trai%20Local%20Seafood%20Restaurant%20%2C%2097%20Nguyen%20Thi%20Minh%20Khai%2C%20About%203%20minutes%20for%20driving%20from%20the%202%2F4%20Square%2C%20300%20meters%20from%20Tran%20Phu%20Streets%20Nha%20Trang%20650000,12.23741341,109.1901245,4.5,Tripadvisor (71) - $$,,Open · Closes 11 PM,,2025-04-03T03:26:50.344Z,https://ngoctrairestaurant.vn/,097 706 16 94,"{""facebook"":""https://www.facebook.com/ngoctrairestaurant97/""}",https://www.facebook.com/ngoctrairestaurant97/,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x12576738855142412563,Nhà Hàng Hoàng Gia (Hoang Gia Restaurant),"16-17 Ng. Lê Minh Hải, TT1- K98, Phước Hoà Nha Trang",https://www.bing.com/th?id=OLC.Wwr4GT3MVYHAgQ480x360&pid=Local,https://www.bing.com/maps?cp=12.23488712310791%7E109.18501281738281&lvl=17.0&q=Nh%C3%A0%20H%C3%A0ng%20Ho%C3%A0ng%20Gia%20(Hoang%20Gia%20Restaurant)%20%2C%2016-17%20Ng.%20L%C3%AA%20Minh%20H%E1%BA%A3i%2C%20TT1-%20K98%2C%20Ph%C6%B0%E1%BB%9Bc%20Ho%C3%A0%20Nha%20Trang,12.23488712,109.1850128,,,,Open · Closes 10 PM,,2025-04-03T03:26:50.344Z,https://hoanggiarestaurant.vn/?utm_source=GMBphuochai&utm_medium=organic,0858 798 757,"{""facebook"":""https://www.facebook.com/hoanggiarestaurant79/""}",https://www.facebook.com/hoanggiarestaurant79/,-- No Data --,-- No Data --,hoanggiarestaurant79@gmail.com
ypid:YN8196x5292876735446790528,AN Cafe (Nguyễn Trung Trực),24 nguyễn trung trực Nha Trang 650000 Khánh Hòa,https://www.bing.com/th?id=OLC.EePcDzO0D7f3cQ480x360&pid=Local,https://www.bing.com/maps?cp=12.242669105529785%7E109.19187927246094&lvl=17.0&q=AN%20Cafe%20(Nguy%E1%BB%85n%20Trung%20Tr%E1%BB%B1c)%20%2C%2024%20nguy%E1%BB%85n%20trung%20tr%E1%BB%B1c%20Nha%20Trang%20650000%20Kh%C3%A1nh%20H%C3%B2a,12.24266911,109.1918793,4.5,Tripadvisor (61) - $$,,Open · Closes 10 PM,,2025-04-03T03:26:50.345Z,https://www.facebook.com/ANCAFE24NGUYENTRUNGTRUC/,0583 510 109,-- No Data --,-- No Data --,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x14246268136951053461,Goguryeo Goldcoast,"Gold Coast, 1 Đường Trần Hưng Đạo Nha Trang 57106",https://www.bing.com/th?id=OLC.agurKrGK3Y/dvw480x360&pid=Local,https://www.bing.com/maps?cp=12.248154640197754%7E109.19475555419922&lvl=17.0&q=Goguryeo%20Goldcoast%20%2C%20Gold%20Coast%2C%201%20%C4%90%C6%B0%E1%BB%9Dng%20Tr%E1%BA%A7n%20H%C6%B0ng%20%C4%90%E1%BA%A1o%20Nha%20Trang%2057106,12.24815464,109.1947556,,,,Closed · Opens 11 AM,,2025-04-03T03:26:54.170Z,https://www.facebook.com/GoguryeoGoldcoast/,0773 576 400,"{""facebook"":""https://www.facebook.com/mi.kimyoun/posts/7985975251474904"",""instagram"":""https://www.instagram.com/reel/db3erdcyb2f/""}",https://www.facebook.com/mi.kimyoun/posts/7985975251474904,https://www.instagram.com/reel/db3erdcyb2f/,-- No Data --,dangthanhnhan@thanhyenland.vn
ypid:YN8196x15477953723137692165,Nhà hàng Hoa Trang,60 Hoàng Văn Thụ Nha Trang I-650000 Khanh Hoa Province,,https://www.bing.com/maps?cp=12.251380920410156%7E109.19001770019531&lvl=17.0&q=Nh%C3%A0%20h%C3%A0ng%20Hoa%20Trang%20%2C%2060%20Ho%C3%A0ng%20V%C4%83n%20Th%E1%BB%A5%20Nha%20Trang%20I-650000%20Khanh%20Hoa%20Province,12.25138092,109.1900177,,,,,,2025-04-03T03:26:54.170Z,,0766 708 602,"{""facebook"":""https://www.facebook.com/p/nh%c3%a0-h%c3%a0ng-h%e1%ba%a3i-s%e1%ba%a3n-hoa-trang-100089352697402/""}",https://www.facebook.com/p/nh%c3%a0-h%c3%a0ng-h%e1%ba%a3i-s%e1%ba%a3n-hoa-trang-100089352697402/,-- No Data --,-- No Data --,-- No Data --
ypid:YN8196x7617925718276500091,Phố Bistro,131 Thống Nhất Nha Trang 650000 Khánh Hòa Province,https://www.bing.com/th?id=OLC.U/4bJFgMn6HzOw480x360&pid=Local,https://www.bing.com/maps?cp=12.251315116882324%7E109.18743133544922&lvl=17.0&q=Ph%E1%BB%91%20Bistro%20%2C%20131%20Th%E1%BB%91ng%20Nh%E1%BA%A5t%20Nha%20Trang%20650000%20Kh%C3%A1nh%20H%C3%B2a%20Province,12.25131512,109.1874313,5,Facebook (11) - $,,Closed · Opens 3 PM,,2025-04-03T03:26:54.171Z,,0258 3813 996,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####,#### Waiting for processing ####
